,perf_dTLB_stores,runsolver_CPUTIME,perf_dTLB_loads,perf_dTLB_store_misses,platform,runsolver_error,runsolver_WCTIME,verdict,runsolver_USERTIME,runsolver_CPUUSAGE,hostname,return_code,runsolver_TIMEOUT,run_id,runsolver_SYSTEMTIME,wall_time,perf_iTLB_load_misses,perf_elapsed,runsolver_STATUS,runsolver_MAXVM,runsolver_MEMOUT,perf_iTLB_loads,max_memory,perf_cycles,perf_dTLB_load_misses,perf_cache_misses,cpu_time
1351,40618713264,71.2633,144378835775,56804329,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,71.2837,OK,70.181,99.9714,taurusi5560.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_1600_31240.mcc2020_cnf/0",1.08238,71.2837,1927648,71.150607273,0,355068,false,17840,355068,175675883484,8390482,14079958,71.2633
1352,51956184,0.207142,124052980,143297,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,0.219015,OK,0.109227,94.5789,taurusi5235.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_15_23.mcc2020_cnf/0",0.097915,0.219015,15623,0.090810045,0,160812,false,6347,160812,197203252,31113,12667,0.207142
1353,806366411,1.63544,2027965244,3305364,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,1.67365,OK,1.37258,97.7169,taurusi5126.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_108_345.mcc2020_cnf/0",0.262858,1.67365,766066,1.510361814,0,359596,false,33355,359596,3711906845,1326021,142014,1.63544
1354,190946439,0.458588,513557193,756635,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,0.466283,OK,0.36081,98.3497,taurusi6029.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_48_128.mcc2020_cnf/0",0.097778,0.466283,23965,0.335149571,0,277664,false,5969,277664,813676664,48837,24716,0.458588
1355,1638451605,3.24183,3851429859,3247844,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3.24709,OK,2.61994,99.8378,taurusi5312.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_135_510.mcc2020_cnf/0",0.621891,3.24709,2425732,3.114761900,0,362292,false,33177,362292,7664161436,3419026,345619,3.24183
1356,1217946439,2.35279,3471066683,4034377,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,2.37268,OK,2.21842,99.1619,taurusi5346.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_240_1624.mcc2020_cnf/0",0.134373,2.37268,196320,2.237054264,0,361988,false,21146,361988,5467870964,326937,72802,2.35279
1357,1077551894,2.10357,3213712670,4781037,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,2.11381,OK,1.98362,99.5156,taurusi5235.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_170_1247.mcc2020_cnf/0",0.119953,2.11381,104563,1.983610793,0,281476,false,7244,281476,4868739427,242474,108444,2.10357
1358,763671854068,3599.91,2302232090289,22751762227,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.13,TLE,3591.28,99.9939,taurusi6028.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_2289_274818.mcc2020_cnf/0",8.63569,3600.13,29274529,3599.911409404,1,1533980,false,60809,1533980,8897263273511,182911902408,2114277294,3599.91
1359,771317213,1.5033,2392043679,2881677,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,1.51296,OK,1.37642,99.3621,taurusi6035.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_140_1371.mcc2020_cnf/0",0.126886,1.51296,92486,1.380662103,0,362692,false,7729,362692,3387300058,153628,38280,1.5033
1360,102248710,0.291614,257258195,355659,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,0.301525,OK,0.188183,96.713,taurusi5094.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_27_54.mcc2020_cnf/0",0.103431,0.301525,20161,0.167520840,0,277428,false,6882,277428,402512628,45700,15715,0.291614
1361,2696318430,4.08252,6910586716,887870,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,4.09384,OK,3.77351,99.7234,taurusi5293.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_652_29387.mcc2020_cnf/0",0.309005,4.09384,317249,3.964505089,0,386752,false,7837,386752,9748075954,1297872,882789,4.08252
1362,83129516,0.258463,202143698,236886,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,0.262582,OK,0.162915,98.4313,taurusi5312.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_18_49.mcc2020_cnf/0",0.095548,0.262582,18427,0.126125434,0,358840,false,5211,358840,307373114,57802,11332,0.258463
1363,510164523253,3599.95,1500341349356,17881874287,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.24,TLE,3574.38,99.9921,taurusi5068.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_14847_1769105.mcc2020_cnf/0",25.575,3600.24,28629625,3599.908537495,1,3497596,false,103274,3497596,8895987754391,129527757772,7569060126,3599.95
1364,740269876,1.11783,1828685672,1333110,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,1.12745,OK,1.00242,99.1469,taurusi5542.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_96_611.mcc2020_cnf/0",0.115406,1.12745,75410,0.998035269,0,279356,false,6696,279356,2438684024,211805,33350,1.11783
1365,172874916143,641.105,498823690374,151200043,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,641.12,OK,638.472,99.9978,taurusi5293.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_1104_75598.mcc2020_cnf/0",2.63366,641.12,6053524,640.991264066,0,473964,false,40210,473964,1584116063628,2355007018,81559182,641.105
1366,461114250,0.894047,1265657801,1427873,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,0.911087,OK,0.788457,98.1297,taurusi5255.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_120_724.mcc2020_cnf/0",0.10559,0.911087,44019,0.769873444,0,278844,false,6633,278844,1884966983,134591,146370,0.894047
1367,2183889519,4.00967,6440492822,6117722,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,4.02528,OK,3.84477,99.6123,taurusi6030.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_354_3239.mcc2020_cnf/0",0.164904,4.02528,255685,3.890334483,0,366532,false,21404,366532,9561602885,519672,303607,4.00967
1368,14563343510,30.6222,39955814669,7762120,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,30.6275,OK,29.4033,99.9829,taurusi6030.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_315_3608.mcc2020_cnf/0",1.21892,30.6275,4583021,30.495500781,0,400244,false,34092,400244,75397125105,32486738,3621749,30.6222
1369,37573875,0.184687,88560872,72734,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,0.198193,OK,0.090402,93.1854,taurusi5542.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_10_17.mcc2020_cnf/0",0.094285,0.198193,12746,0.066012807,0,160820,false,6241,160820,137942215,53988,35695,0.184687
1370,127894897610,281.252,282347555004,62772712,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,281.287,OK,279.188,99.9878,taurusi5094.taurus.hrsk.tu-dresden.de,139,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_227046_49947755.mcc2020_cnf/0",2.06407,281.287,2396549,281.157562681,139,3605308,false,10465,3605308,695512918601,1129509597,4403232452,281.252
1371,194726959,0.476763,550138018,837593,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,0.481715,OK,0.369468,98.972,taurusi6029.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_44_167.mcc2020_cnf/0",0.107295,0.481715,16623,0.348971217,0,277668,false,4870,277668,860518418,53492,42355,0.476763
1372,873192419358,3599.66,2504688334840,8355947073,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.11,TLE,3586.14,99.9874,taurusi5126.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_3920_93576.mcc2020_cnf/0",13.5124,3600.11,36553152,3599.905588713,1,1418588,false,75511,1418588,8892884860521,72449008967,2028500203,3599.66
1373,298617839,0.631076,770832395,971043,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,0.638095,OK,0.501511,98.9,taurusi5229.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_80_178.mcc2020_cnf/0",0.129565,0.638095,124404,0.507106026,0,277684,false,12316,277684,1235243138,145898,55375,0.631076
1374,1115309423823,3599.7,3061807678827,2602802096,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.13,TLE,3570.15,99.9882,taurusi6035.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_1365_26963.mcc2020_cnf/0",29.5529,3600.13,72921638,3599.878980238,1,1838368,false,19166,1838368,8892967971743,25022642361,4399708696,3599.7
1375,1417502711944,3600.07,3664115421583,396027874,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.12,TLE,3523.82,99.9987,taurusi6030.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_588_8050.mcc2020_cnf/0",76.2529,3600.12,361516429,3599.916167407,1,1254492,false,184636,1254492,8895010002160,13492294938,12649003681,3600.07
1376,104891575398,201.91,207072114828,282318374,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,202.042,OK,191.364,99.9346,taurusi5312.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_22110_2753207.mcc2020_cnf/0",10.5456,202.042,21918842,201.904521228,0,4291624,false,144634,4291624,498768472515,1834295463,1292214609,201.91
1377,171610525,0.440259,472964591,851251,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,0.459294,OK,0.335179,95.8556,taurusi5068.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_40_108.mcc2020_cnf/0",0.10508,0.459294,16044,0.313632585,0,277536,false,5069,277536,774070038,72835,30268,0.440259
1378,1732882176,3.21792,4201811581,3078088,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3.22332,OK,2.69293,99.8325,taurusi5126.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_130_393.mcc2020_cnf/0",0.524982,3.22332,1947319,3.092310564,0,360120,false,33631,360120,7610910650,2790333,150816,3.21792
1379,638481196,1.23827,1544592609,1743377,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,1.25484,OK,1.00132,98.6795,taurusi6028.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_112_238.mcc2020_cnf/0",0.236951,1.25484,659530,1.126257378,0,359448,false,32677,359448,2737656100,231484,65096,1.23827
1380,2798171455,4.99181,8012622836,1295293,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,4.99732,OK,4.79792,99.8896,taurusi6030.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_402_10189.mcc2020_cnf/0",0.193882,4.99732,302725,4.867734751,0,375368,false,8490,375368,12030940487,1277042,403521,4.99181
1381,-1,3599.61,-1,-1,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.06,TLE,3564.76,99.9875,taurusi5126.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_1200_31325.mcc2020_cnf/0",34.849,3600.06,-1,-1,1,1075568,false,-1,1075568,-1,-1,-1,3599.61
1382,41359558,0.186874,90702770,63036,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,0.20092,OK,0.07395,93.0091,taurusi5560.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_12_16.mcc2020_cnf/0",0.112924,0.20092,13371,0.065595575,0,160812,false,6259,160812,139196367,50137,43396,0.186874
1383,858302504,1.6616,2448900104,3240853,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,1.67153,OK,1.53576,99.4059,taurusi5346.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_185_1132.mcc2020_cnf/0",0.125837,1.67153,87864,1.542060861,0,279952,false,9735,279952,3779553546,180249,106295,1.6616
1384,1418143305808,3600.12,3451981565290,163682245,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.24,TLE,3101.92,99.9967,taurusi5346.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_702_5565.mcc2020_cnf/0",498.208,3600.24,2137091955,3599.905097754,1,3118124,false,3973231,3118124,8893417109825,16591035163,8186397199,3600.12
1385,48852049627,104.226,116127120311,40830090,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,104.234,OK,87.1828,99.9928,taurusi5068.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_272_1898.mcc2020_cnf/0",17.0434,104.234,77076692,104.103095049,0,505680,false,133766,505680,257235285302,152841627,31125147,104.226
1386,1717746682,3.05217,3814058524,1967466,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3.06207,OK,2.3744,99.6768,taurusi5346.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_117_328.mcc2020_cnf/0",0.677772,3.06207,3033907,2.928189764,0,360440,false,30894,360440,7241579422,770576,506449,3.05217
1387,352658378645,779.531,830795353656,46434286,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,779.566,OK,667.587,99.9956,taurusi5346.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_336_2394.mcc2020_cnf/0",111.944,779.566,518237747,779.436650202,0,1002612,false,317276,1002612,1924749094811,2010019675,404945423,779.531
1388,169198387326,634.488,403195510231,2656379155,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,634.541,OK,616.598,99.9915,taurusi6030.taurus.hrsk.tu-dresden.de,134,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_49200_7490695.mcc2020_cnf/0",17.8901,634.541,24887452,634.411787629,134,4322332,false,220313,4322332,1568544935327,11312606696,6440027152,634.488
1389,1228095351611,3600.16,3512585946031,755047348,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.12,TLE,3504.3,100.001,taurusi6029.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_810_22731.mcc2020_cnf/0",95.8632,3600.12,372032685,3599.907762822,1,1435804,false,376492,1435804,8892995079361,19067350104,5844931889,3600.16
1390,128639979,0.309507,307402963,280217,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,0.321613,OK,0.20748,96.2358,taurusi5255.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_28_56.mcc2020_cnf/0",0.102027,0.321613,23648,0.190689814,0,277544,false,6229,277544,446824535,69090,14522,0.309507
1391,817794308,1.45747,2159533040,2792246,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,1.46244,OK,1.34975,99.6598,taurusi5255.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_144_648.mcc2020_cnf/0",0.107723,1.46244,68284,1.332505270,0,279684,false,7898,279684,3274633933,187194,31115,1.45747
1392,2617665627,5.165,8317483136,6663637,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,5.16989,OK,4.96401,99.9055,taurusi6028.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_252_3132.mcc2020_cnf/0",0.200987,5.16989,357115,5.039916617,0,364520,false,13555,364520,12418397137,2247219,285952,5.165
1393,666881840,1.3573,2010512258,2903080,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,1.36625,OK,1.25233,99.3447,taurusi6029.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_120_1016.mcc2020_cnf/0",0.104966,1.36625,71469,1.236035759,0,279948,false,7989,279948,3026837908,159575,100040,1.3573
1394,20309757076,30.7447,57953057799,18083870,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,30.7597,OK,30.0343,99.9513,taurusi5542.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_735_23842.mcc2020_cnf/0",0.71041,30.7597,1743011,30.627664658,0,422996,false,19054,422996,75458158215,48541676,12108140,30.7447
1395,804079559,1.58869,2260170135,2805699,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,1.60743,OK,1.46735,98.8343,taurusi5235.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_196_1092.mcc2020_cnf/0",0.121338,1.60743,106597,1.475000254,0,360880,false,17166,360880,3595291558,220987,109036,1.58869
1396,212754056,0.521029,619661366,917629,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,0.550729,OK,0.418969,94.6071,taurusi5560.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_54_270.mcc2020_cnf/0",0.10206,0.550729,19643,0.416959418,0,277676,false,5407,277676,974836588,66471,18361,0.521029
1397,1418518007301,3599.73,3679028168983,364711791,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.26,TLE,3233.91,99.9853,taurusi5126.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_992_13641.mcc2020_cnf/0",365.817,3600.26,1512812212,3599.870631926,1,3145220,false,1898756,3145220,8892414269703,12243498202,5574948666,3599.73
1398,431818098,0.884217,1186583595,1726228,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,0.90396,OK,0.771962,97.8159,taurusi6030.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_93_409.mcc2020_cnf/0",0.112255,0.90396,33800,0.768541834,0,278188,false,5845,278188,1863166735,99431,22060,0.884217
1399,51032687013,84.5627,130749203135,108112399,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,84.5886,OK,78.4213,99.9694,taurusi5126.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_5184_184104.mcc2020_cnf/0",6.14149,84.5886,6642398,84.450749766,0,761492,false,27819,761492,208853264359,163980653,67307123,84.5627
1400,1692242524686,3599.9,3901793124165,275944424,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.2,TLE,2831.4,99.9916,taurusi5542.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_378_1893.mcc2020_cnf/0",768.504,3600.2,3321364955,3599.906688474,1,2432276,false,6911740,2432276,8895627336499,13777784745,3350138171,3599.9
1401,985605130916,3599.95,2797821373406,6048267696,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.1,TLE,3585.37,99.9957,taurusi5068.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_1984_60716.mcc2020_cnf/0",14.5739,3600.1,35477396,3599.908917492,1,1217140,false,23149,1217140,8895544319079,46057129215,2421494816,3599.95
1402,443843937,0.932781,1274343512,2242017,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,0.948905,OK,0.827032,98.3008,taurusi5094.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_81_333.mcc2020_cnf/0",0.105749,0.948905,27524,0.817262758,0,278024,false,6119,278024,2001042775,81646,16718,0.932781
1403,43113428,0.182576,95049196,22693,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,0.191518,OK,0.082332,95.331,taurusi5229.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_14_19.mcc2020_cnf/0",0.100244,0.191518,14393,0.060297951,0,160812,false,6058,160812,128370038,49394,21672,0.182576
1404,1287605279304,3599.87,2694273056492,155615129,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.28,TLE,2986.68,99.9887,taurusi6035.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_400_1580.mcc2020_cnf/0",613.188,3600.28,2744785695,3599.910624661,1,3172120,false,2903860,3172120,8892884284307,22641226295,5514335690,3599.87
1405,1021893733756,3600.11,2939061889286,4894676600,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.11,TLE,3581.89,100,taurusi6029.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_4114_186615.mcc2020_cnf/0",18.2246,3600.11,39447955,3598.872452543,1,1474128,false,55702,1474128,8889553755726,29948551089,3031530705,3600.11
1406,809967984584,2170.41,1876277830893,1692279545,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,2170.51,OK,1854.38,99.9953,taurusi5255.taurus.hrsk.tu-dresden.de,139,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_160_1028.mcc2020_cnf/0",316.025,2170.51,1437516442,2170.378789463,139,3114008,false,2703924,3114008,5361210154594,6644401922,6406056966,2170.41
1407,153245733323,298.127,331931165457,13951229,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,298.153,OK,220.585,99.9914,taurusi6028.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_195_899.mcc2020_cnf/0",77.5419,298.153,368459528,298.023395919,0,867484,false,197757,867484,736217322468,215222813,102453347,298.127
1408,-1,3599.74,-1,-1,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.1,TLE,3589.48,99.99,taurusi5560.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Garavel_Bouvier_2020_03_10/vlsat_3480_149734.mcc2020_cnf/0",10.259,3600.1,-1,-1,1,1177916,false,-1,1177916,-1,-1,-1,3599.74
