,runsolver_WCTIME,runsolver_CPUTIME,runsolver_USERTIME,runsolver_SYSTEMTIME,runsolver_CPUUSAGE,runsolver_MAXVM,runsolver_TIMEOUT,runsolver_MEMOUT,runsolver_STATUS,perf_tlb_miss,perf_cycles,perf_cache_misses,perf_elapsed,return_code,cpu_time,wall_time,max_memory,run_id,verdict
1432,162.432,162.398,162.228,0.170297,99.9793,416420,false,false,20,422212914626299,398793606658,194845737,162.418671237,20,162.398,162.432,416420,output/glibc/default[s=mergesat]/sat_gauss_bench/traffic_kkb_unknown.cnf.gz/0,OK
1433,216.212,216.129,215.74,0.389074,99.9618,565336,false,false,20,562950216392572,531189285783,715249214,216.199103597,20,216.129,216.212,565336,output/glibc/default[s=mergesat]/sat_gauss_bench/q_query_3_L100_coli.sat.cnf.gz/0,OK
1434,75.1361,75.0188,74.6361,0.382722,99.8439,562092,false,false,10,281475011559136,183302489009,167825850,75.121472570,10,75.0188,75.1361,562092,output/glibc/default[s=mergesat]/sat_gauss_bench/UR-10-10p1.cnf.gz/0,OK
1435,78.8941,78.7232,78.6428,0.080408,99.7834,351128,false,false,10,281474977608749,193947158512,53878607,78.879879726,10,78.7232,78.8941,351128,output/glibc/default[s=mergesat]/sat_gauss_bench/grieu-vmpc-27.cnf.gz/0,OK
1436,115.853,115.706,115.35,0.355273,99.8727,566032,false,false,10,281475390085065,284551381856,429125637,115.840316343,10,115.706,115.853,566032,output/glibc/default[s=mergesat]/sat_gauss_bench/SAT_dat.k85.debugged.cnf.gz/0,OK
1437,42.1418,42.0726,41.5309,0.54172,99.8358,670128,false,false,20,140737759035445,104313435471,333493904,42.117024760,20,42.0726,42.1418,670128,output/glibc/default[s=mergesat]/sat_gauss_bench/manol-pipe-c10nidw_s.cnf.gz/0,OK
1438,77.7391,77.6962,77.6114,0.084791,99.9448,365892,false,false,20,140737936346579,191730266361,59405847,77.725126450,20,77.6962,77.7391,365892,output/glibc/default[s=mergesat]/sat_gauss_bench/q_query_3_l47_lambda.cnf.gz/0,OK
1439,8.19374,8.14659,8.08791,0.058681,99.4246,351132,false,false,10,58044327,20283841481,18789962,8.179008062,10,8.14659,8.19374,351132,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE11-12.cnf.gz/0,OK
1440,0.06672,0.04112,0.019297,0.021823,61.6307,0,false,false,20,58676,69877801,67570,0.052672505,20,0.04112,0.06672,0,output/glibc/default[s=mergesat]/sat_gauss_bench/E07N15.cnf.gz/0,OK
1441,2.3408,2.32115,2.30079,0.020356,99.1606,318280,false,false,10,5895910,5756911430,1462780,2.327174196,10,2.32115,2.3408,318280,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE09-22.cnf.gz/0,OK
1442,186.955,186.85,186.694,0.155975,99.9437,409412,false,false,20,422213225226818,454918827034,315097437,186.941218869,20,186.85,186.955,409412,output/glibc/default[s=mergesat]/sat_gauss_bench/traffic_3b_unknown.cnf.gz/0,OK
1443,148.483,148.429,148.196,0.232593,99.9636,442492,false,false,20,422212704542029,364290342715,246213668,148.469329366,20,148.429,148.483,442492,output/glibc/default[s=mergesat]/sat_gauss_bench/traffic_pcb_unknown.cnf.gz/0,OK
1444,39.4677,39.4191,39.2592,0.159808,99.8768,420348,false,false,10,184944268,98279426673,67331812,39.451504813,10,39.4191,39.4677,420348,output/glibc/default[s=mergesat]/sat_gauss_bench/vange-col-abb313GPIA-9-c.cnf.gz/0,OK
1445,165.566,165.506,162.644,2.86172,99.9636,1582852,false,false,10,422212644339621,406636914773,994894983,165.553550503,10,165.506,165.566,1582852,output/glibc/default[s=mergesat]/sat_gauss_bench/velev-pipe-sat-1.0-b7.cnf.gz/0,OK
1446,532.847,532.803,532.75,0.053198,99.9918,340556,false,false,20,1266637429561565,1311671899433,122260188,532.833200683,20,532.803,532.847,340556,output/glibc/default[s=mergesat]/sat_gauss_bench/homer16.shuffled.cnf.gz/0,OK
1447,902.052,901.843,898.455,3.38769,99.9768,490860,true,false,1,2111062868780250,2217344601814,1514681951,900.023231366,9,901.843,902.052,490860,output/glibc/default[s=mergesat]/sat_gauss_bench/minxor128.cnf.gz/0,TLE
1448,109.728,109.675,109.554,0.120446,99.9514,361716,false,false,20,281475074651105,269469575222,119777340,109.714874551,20,109.675,109.728,361716,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE07-09.cnf.gz/0,OK
1449,406.381,406.325,405.759,0.566686,99.9863,718884,false,false,20,985163038201518,999972760649,1761048892,406.367973109,20,406.325,406.381,718884,output/glibc/default[s=mergesat]/sat_gauss_bench/q_query_3_L150_coli.sat.cnf.gz/0,OK
1450,70.176,70.1546,70.0763,0.078261,99.9694,342464,false,false,20,140737744812023,172920285699,36142184,70.162880403,20,70.1546,70.176,342464,output/glibc/default[s=mergesat]/sat_gauss_bench/rand_net70-60-10.shuffled.cnf.gz/0,OK
1451,12.577,12.5269,12.3283,0.198545,99.6013,424828,false,false,10,107335286,31209476287,17792251,12.563553070,10,12.5269,12.577,424828,output/glibc/default[s=mergesat]/sat_gauss_bench/ndhf_xits_20_SAT.cnf.gz/0,OK
1452,0.090979,0.03212,0.014396,0.017724,35.3049,0,false,false,20,58399,47339195,50010,0.076651951,20,0.03212,0.090979,0,output/glibc/default[s=mergesat]/sat_gauss_bench/dp04u03.shuffled.cnf.gz/0,OK
1453,181.914,181.869,181.719,0.150559,99.9756,366296,false,false,20,422213066842326,447926091686,427265797,181.899634661,20,181.869,181.914,366296,output/glibc/default[s=mergesat]/sat_gauss_bench/post-c32s-ss-8.cnf.gz/0,OK
1454,29.5936,29.5244,29.403,0.121422,99.7662,384400,false,false,10,140737513112210,71576495478,58091017,29.580840706,10,29.5244,29.5936,384400,output/glibc/default[s=mergesat]/sat_gauss_bench/sha0_35_1.cnf.gz/0,OK
1455,97.8669,97.807,97.6562,0.150759,99.9388,409396,false,false,20,281475303573352,228554623963,135597809,97.853345914,20,97.807,97.8669,409396,output/glibc/default[s=mergesat]/sat_gauss_bench/minxorminand064.cnf.gz/0,OK
1456,723.208,723.108,714.221,8.88698,99.9862,6769872,false,false,10,1688849938088861,1778530512784,3074309998,723.194783617,10,723.108,723.208,6769872,output/glibc/default[s=mergesat]/sat_gauss_bench/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.gz/0,OK
1457,261.319,261.283,258.286,2.99641,99.9861,2053236,false,false,10,562950392291191,645261293999,1856214305,261.302232008,10,261.283,261.319,2053236,output/glibc/default[s=mergesat]/sat_gauss_bench/aaai10-planning-ipc5-pipesworld-27-step14.cnf.gz/0,OK
1458,87.1707,87.1339,87.0885,0.045474,99.9578,333120,false,false,20,140737812077134,215273644561,27949185,87.157783652,20,87.1339,87.1707,333120,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE07-21.cnf.gz/0,OK
1459,37.9054,37.8642,37.5562,0.307926,99.8913,443820,false,false,20,237844397,94405911153,58062687,37.891544336,20,37.8642,37.9054,443820,output/glibc/default[s=mergesat]/sat_gauss_bench/aaai10-planning-ipc5-rovers-18-step11.cnf.gz/0,OK
1460,449.808,449.728,449.326,0.401417,99.9821,541652,false,false,20,1125899992806743,1104735734739,1003875847,449.794965089,20,449.728,449.808,541652,output/glibc/default[s=mergesat]/sat_gauss_bench/aes_equiv_encry_2_rounds.debugged.cnf.gz/0,OK
1461,12.9192,12.8901,12.77,0.120045,99.7744,381232,false,false,20,140737586823169,30090092905,20168399,12.904071314,20,12.8901,12.9192,381232,output/glibc/default[s=mergesat]/sat_gauss_bench/manol-pipe-g7nidw.cnf.gz/0,OK
1462,303.224,303.1,302.139,0.961582,99.9591,909140,false,false,20,703687665900363,717341495050,383109705,303.210999124,20,303.1,303.224,909140,output/glibc/default[s=mergesat]/sat_gauss_bench/smtlib-qfbv-aigs-nlzbe256-tseitin.cnf.gz/0,OK
1463,82.1073,82.0472,81.9254,0.121825,99.9268,398980,false,false,20,140738300579495,202720682575,207849722,82.094650652,20,82.0472,82.1073,398980,output/glibc/default[s=mergesat]/sat_gauss_bench/schup-l2s-guid-1-k56.cnf.gz/0,OK
1464,167.766,167.73,166.806,0.923862,99.9787,893928,false,false,20,281475818639840,402908213882,904458887,167.752589421,20,167.73,167.766,893928,output/glibc/default[s=mergesat]/sat_gauss_bench/q_query_3_L200_coli.sat.cnf.gz/0,OK
1465,251.208,248.772,248.141,0.631456,99.0303,666344,false,false,20,562950807445474,612621567453,765129082,251.195384808,20,248.772,251.208,666344,output/glibc/default[s=mergesat]/sat_gauss_bench/UCG-15-10p0.cnf.gz/0,OK
1466,116.993,117.014,114.555,2.4593,100.019,1582844,false,false,10,281475317805391,276293519081,770667296,116.979940120,10,117.014,116.993,1582844,output/glibc/default[s=mergesat]/sat_gauss_bench/velev-pipe-sat-1.0-b10.cnf.gz/0,OK
1467,7.95854,7.91688,7.81394,0.102936,99.4765,377108,false,false,10,54528323,19709417691,38660820,7.945272456,10,7.91688,7.95854,377108,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE11-16.cnf.gz/0,OK
1468,54.5727,54.5553,54.4363,0.118987,99.968,388912,false,false,10,140737621929934,133948540192,42226420,54.558479135,10,54.5553,54.5727,388912,output/glibc/default[s=mergesat]/sat_gauss_bench/simon-s02b-r4b1k1.2.cnf.gz/0,OK
1469,34.9109,34.8313,34.6094,0.221945,99.7721,453384,false,false,10,344178179,86827544150,91239515,34.890416487,10,34.8313,34.9109,453384,output/glibc/default[s=mergesat]/sat_gauss_bench/SAT_dat.k65.debugged.cnf.gz/0,OK
1470,158.993,158.931,158.678,0.253315,99.961,459528,false,false,20,422212660514989,390286811437,160733842,158.977500676,20,158.931,158.993,459528,output/glibc/default[s=mergesat]/sat_gauss_bench/traffic_f_unknown.cnf.gz/0,OK
1471,42.619,42.6,42.5222,0.077771,99.9554,351520,false,false,10,369119065,106218392507,26239444,42.605766227,10,42.6,42.619,351520,output/glibc/default[s=mergesat]/sat_gauss_bench/vmpc_26.cnf.gz/0,OK
1472,7.68973,7.62649,7.49662,0.129872,99.1776,361000,false,false,10,36615603,18989103191,4120861,7.676905693,10,7.62649,7.68973,361000,output/glibc/default[s=mergesat]/sat_gauss_bench/rbcl_xits_14_SAT.cnf.gz/0,OK
1473,902.042,901.991,901.852,0.13965,99.9944,418408,true,false,1,2111063157086753,2214321842825,977339104,900.027888709,9,901.991,902.042,418408,output/glibc/default[s=mergesat]/sat_gauss_bench/grieu-vmpc-31.cnf.gz/0,TLE
1474,902.041,901.992,901.779,0.212946,99.9945,412604,true,false,1,2111062965896322,2213312117895,1556553567,900.026344160,9,901.992,902.041,412604,output/glibc/default[s=mergesat]/sat_gauss_bench/vmpc_34.cnf.gz/0,TLE
1475,340.793,340.748,340.656,0.091935,99.9867,370952,false,false,10,844424948341449,837359865223,399205312,340.779804556,10,340.748,340.793,370952,output/glibc/default[s=mergesat]/sat_gauss_bench/vmpc_29.renamed-as.sat05-1916.cnf.gz/0,OK
1476,187.112,187.034,186.637,0.39677,99.9582,469148,false,false,20,422212599817135,443349256011,330668550,187.098670846,20,187.034,187.112,469148,output/glibc/default[s=mergesat]/sat_gauss_bench/aaai10-planning-ipc5-pathways-17-step20.cnf.gz/0,OK
1477,281.436,281.227,280.664,0.562309,99.9257,542556,false,false,10,562950699329585,693493139953,1967353274,281.422822882,10,281.227,281.436,542556,output/glibc/default[s=mergesat]/sat_gauss_bench/traffic_3_uc_sat.cnf.gz/0,OK
1478,122.952,122.855,122.516,0.338638,99.9206,539624,false,false,20,281475365618418,302364691978,390963250,122.937152395,20,122.855,122.952,539624,output/glibc/default[s=mergesat]/sat_gauss_bench/q_query_3_L90_coli.sat.cnf.gz/0,OK
1479,900.526,900.339,899.209,1.13001,99.9793,674188,true,false,0,2111062989726838,2128232190260,6613775798,900.024335224,0,900.339,900.526,674188,output/glibc/default[s=mergesat]/sat_gauss_bench/bc57-sensors-1-k303-unsat.shuffled-as.sat03-406.cnf.gz/0,TLE
1480,330.788,330.816,328.148,2.66779,100.009,1664828,false,false,20,703687826060861,814372271979,2243862355,330.773291799,20,330.816,330.788,1664828,output/glibc/default[s=mergesat]/sat_gauss_bench/blocks-blocks-37-1.120-NOTKNOWN.cnf.gz/0,OK
1481,203.032,202.977,202.866,0.111035,99.9728,343460,false,false,20,422212813665446,499951192957,196064873,203.011415241,20,202.977,203.032,343460,output/glibc/default[s=mergesat]/sat_gauss_bench/goldb-heqc-dalumul.cnf.gz/0,OK
1482,326.487,326.36,324.034,2.32565,99.9609,629928,false,false,10,844425275166473,767727023704,948274869,326.473435520,10,326.36,326.487,629928,output/glibc/default[s=mergesat]/sat_gauss_bench/partial-10-11-s.cnf.gz/0,OK
1483,100.725,100.64,100.197,0.443609,99.9159,621944,false,false,20,140738345601796,249071530782,262866218,100.711821728,20,100.64,100.725,621944,output/glibc/default[s=mergesat]/sat_gauss_bench/smtlib-qfbv-aigs-lfsr_008_079_112-tseitin.cnf.gz/0,OK
1484,66.867,66.8297,66.7246,0.105083,99.9443,366004,false,false,10,140737866507049,164633138403,56144087,66.854092725,10,66.8297,66.867,366004,output/glibc/default[s=mergesat]/sat_gauss_bench/vmpc_28.cnf.gz/0,OK
1485,0.261172,0.094689,0.073634,0.021055,36.2554,299528,false,false,10,145638,203611661,141265,0.140741414,10,0.094689,0.261172,299528,output/glibc/default[s=mergesat]/sat_gauss_bench/een-tip-sat-texas-tp-5e.cnf.gz/0,OK
1486,71.9063,71.8481,71.5738,0.27435,99.919,453452,false,false,20,140737811942129,177284069343,87309835,71.893039867,20,71.8481,71.9063,453452,output/glibc/default[s=mergesat]/sat_gauss_bench/k2fix_gr_rcs_w9.shuffled.cnf.gz/0,OK
1487,902.077,901.978,891.564,10.4145,99.9891,1582424,true,false,1,2111062429371548,2213003821406,4055892992,900.025243676,9,901.978,902.077,1582424,output/glibc/default[s=mergesat]/sat_gauss_bench/velev-pipe-sat-1.0-b9.cnf.gz/0,TLE
1488,4.87254,4.81567,4.67866,0.137016,98.8329,421160,false,false,10,19516407,11967683650,16152627,4.858577498,10,4.81567,4.87254,421160,output/glibc/default[s=mergesat]/sat_gauss_bench/UTI-10-5t1.cnf.gz/0,OK
1489,0.600565,0.569196,0.484695,0.084501,94.7767,380372,false,false,20,992060,1381854189,3079310,0.586858057,20,0.569196,0.600565,380372,output/glibc/default[s=mergesat]/sat_gauss_bench/dspam_dump_vc949.cnf.gz/0,OK
1490,902.051,901.984,900.927,1.05706,99.9925,471060,true,false,1,2111062337266016,2215899562039,2304081331,900.026405134,9,901.984,902.051,471060,output/glibc/default[s=mergesat]/sat_gauss_bench/9dlx_vliw_at_b_iq2.cnf.gz/0,TLE
1491,8.29164,8.26795,8.23385,0.034096,99.7143,327944,false,false,10,67115619,20587080329,2967335,8.278266750,10,8.26795,8.29164,327944,output/glibc/default[s=mergesat]/sat_gauss_bench/dp10s10.shuffled.cnf.gz/0,OK
1492,99.5056,99.4194,99.2499,0.169539,99.9134,432308,false,false,20,281475463965813,243818123095,105842410,99.491230689,20,99.4194,99.5056,432308,output/glibc/default[s=mergesat]/sat_gauss_bench/dated-5-15-u.cnf.gz/0,OK
1493,0.685144,0.634445,0.528976,0.105469,92.6003,388400,false,false,20,1205457,1544222265,3789189,0.669873982,20,0.634445,0.685144,388400,output/glibc/default[s=mergesat]/sat_gauss_bench/dspam_dump_vc1081.cnf.gz/0,OK
1494,902.042,901.882,899.624,2.2585,99.9822,441808,true,false,1,2111062446278882,2215263584381,767876607,900.026772395,9,901.882,902.042,441808,output/glibc/default[s=mergesat]/sat_gauss_bench/velev-pipe-o-uns-1.1-6.cnf.gz/0,TLE
1495,98.0105,97.9303,97.7983,0.131988,99.9182,403128,false,false,10,140737896554508,236506900303,129560115,97.988522751,10,97.9303,98.0105,403128,output/glibc/default[s=mergesat]/sat_gauss_bench/sha0_35_3.cnf.gz/0,OK
1496,70.9788,70.9372,69.8918,1.04539,99.9414,1118416,false,false,10,140737743160009,174731183261,273871010,70.961762615,10,70.9372,70.9788,1118416,output/glibc/default[s=mergesat]/sat_gauss_bench/12pipe_bug6_q0.used-as.sat04-725.cnf.gz/0,OK
1497,41.0361,41.0087,40.8324,0.176303,99.9332,459332,false,false,10,140737923849470,100218227569,138431673,41.023321781,10,41.0087,41.0361,459332,output/glibc/default[s=mergesat]/sat_gauss_bench/palac-sn7-ipc5-h16.cnf.gz/0,OK
1498,384.978,384.862,383.889,0.973252,99.9699,599540,false,false,10,844425556997261,948430005563,1402644753,384.963992053,10,384.862,384.978,599540,output/glibc/default[s=mergesat]/sat_gauss_bench/ibm-2002-30r-k85.cnf.gz/0,OK
1499,262.354,262.286,260.189,2.09692,99.974,1265752,false,false,20,703687508188055,643786430786,719301217,262.340847785,20,262.286,262.354,1265752,output/glibc/default[s=mergesat]/sat_gauss_bench/aaai10-planning-ipc5-pipesworld-12-step15.cnf.gz/0,OK
1500,0.234878,0.168557,0.100307,0.06825,71.7636,306336,false,false,10,182972,385498886,465666,0.221833633,10,0.168557,0.234878,306336,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/complete-300-0.1-4-9876543213004.cnf.gz/0,OK
1501,25.6657,47.298,38.4269,8.87111,184.285,7568876,false,false,0,70902055,117696679894,382753482,25.652130407,0,47.298,25.6657,7568876,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/atco_enc3_opt1_13_48.cnf.gz/0,OK
1502,513.879,2021.47,2017.98,3.49874,393.376,3154372,false,false,20,5066551437583274,5018545265290,15839176160,513.864664397,20,2021.47,513.879,3154372,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/atco_enc2_opt2_05_4.cnf.gz/0,OK
1503,284.445,1103.3,1101.35,1.9577,387.879,3825208,false,false,20,2392538991798641,2694037362350,8554948847,284.432079450,20,1103.3,284.445,3825208,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/manol-pipe-c8nidw.cnf.gz/0,OK
1504,0.50363,0.712028,0.653328,0.0587,141.379,386376,false,false,20,295474,1740808898,1358867,0.489653444,20,0.712028,0.50363,386376,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/6s151.cnf.gz/0,OK
1505,718.227,2829.76,2806.68,23.0788,393.992,5061836,false,false,10,6614668014056347,7015999410100,27903322793,718.203382534,10,2829.76,718.227,5061836,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/008-80-12.cnf.gz/0,OK
1506,9.3839,32.1223,31.7332,0.389159,342.313,2330984,false,false,10,3971364,80078826496,49037655,9.370406982,10,32.1223,9.3839,2330984,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/rpoc_xits_15_SAT.cnf.gz/0,OK
1507,27.876,51.472,44.6237,6.84834,184.646,5814084,false,false,0,281474994314231,125831883571,329136333,27.862922048,0,51.472,27.876,5814084,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/SAT_dat.k100-24_1_rule_2.cnf.gz/0,OK
1508,900.495,3519.96,3452.57,67.3972,390.892,8103048,true,false,1,8303513489572613,8737771895097,29997748391,900.010028754,9,3519.96,900.495,8103048,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/9dlx_vliw_at_b_iq7.cnf.gz/0,TLE
1509,900.311,3551.18,3548.8,2.3785,394.439,2416320,true,false,1,8162778032533589,8816498728144,25866320528,900.233577832,9,3551.18,900.311,2416320,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/hitag2-8-60-0-0xdcdbc8bf368ee73-37.cnf.gz/0,TLE
1510,316.967,1246.95,1240.58,6.36843,393.4,3110716,false,false,20,2814752625986196,3101473631855,7454732122,316.953957379,20,1246.95,316.967,3110716,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/korf-18.cnf.gz/0,OK
1511,900.197,3554.5,3535.46,19.0411,394.858,3690252,true,false,1,NaN,NaN,NaN,NaN,9,3554.5,900.197,3690252,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/MD5-28-1.cnf.gz/0,TLE
1512,22.7395,41.4032,31.7705,9.63264,182.076,6138968,false,false,0,281474991644006,100046554427,203499578,22.726196056,0,41.4032,22.7395,6138968,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/atco_enc1_opt2_20_12.cnf.gz/0,OK
1513,34.2354,61.9308,49.2353,12.6955,180.897,8393228,false,true,1,57134217,152651007492,326670143,33.701152610,9,61.9308,34.2354,8393228,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/atco_enc2_opt1_20_11.cnf.gz/0,MEM
1514,900.22,3550.67,3534.94,15.7236,394.422,3231452,true,false,1,8162777311674978,8752233686330,14839270418,900.013769596,9,3550.67,900.22,3231452,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.gz/0,TLE
1515,164.448,638.759,634.388,4.37128,388.425,2370140,false,false,20,1688850041967491,1585408046549,2224338230,164.434836027,20,638.759,164.448,2370140,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/total-10-13-u.cnf.gz/0,OK
1516,25.5434,47.6821,41.3835,6.29858,186.671,6104892,false,false,0,81224181,118678668304,288150143,25.526996226,0,47.6821,25.5434,6104892,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/SAT_dat.k90.debugged.cnf.gz/0,OK
1517,23.1298,42.9848,37.0648,5.92004,185.842,5230908,false,false,0,71114024,106988168125,246786174,23.105539142,0,42.9848,23.1298,5230908,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/SAT_dat.k80-24_1_rule_1.cnf.gz/0,OK
1518,632.003,2478.58,2432.8,45.7857,392.179,5359728,false,false,20,5629501765657079,6144372451144,17944171988,631.990048608,20,2478.58,632.003,5359728,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/11pipe_q0_k.cnf.gz/0,OK
1519,900.344,3537.38,3534.42,2.96437,392.892,5145596,true,false,1,NaN,NaN,NaN,NaN,9,3537.38,900.344,5145596,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/bob12m04.cnf.gz/0,TLE
1520,109.489,414.199,412.759,1.43928,378.301,3354368,false,false,20,844425565327187,1026084999636,5308388413,109.476118025,20,414.199,109.489,3354368,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/UCG-20-5p0.cnf.gz/0,OK
1521,348.959,1371.86,1365.69,6.17388,393.129,4203640,false,false,10,2533277055328989,3396113771601,8479756896,348.945727970,10,1371.86,348.959,4203640,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/006-80-4.cnf.gz/0,OK
1522,0.49471,0.488414,0.337712,0.150702,98.7273,486736,false,false,10,329217,1176603462,1541950,0.481136494,10,0.488414,0.49471,486736,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/complete-500-0.1-7-9876543215007.cnf.gz/0,OK
1523,60.0885,96.7701,77.562,19.208,161.046,8583260,false,true,1,140737609156567,238365885000,443539095,59.594695507,9,96.7701,60.0885,8583260,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/zfcp-2.8-u2-nh.cnf.gz/0,MEM
1524,1.71282,4.12883,4.00845,0.120384,241.054,1976744,false,false,20,614536,10259610010,7220924,1.685907059,20,4.12883,1.71282,1976744,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf.gz/0,OK
1525,900.295,3536.11,3532.12,3.99442,392.773,4253048,true,false,1,NaN,NaN,NaN,NaN,9,3536.11,900.295,4253048,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/minandmaxor128.cnf.gz/0,TLE
1526,900.087,3555.55,3553.05,2.49393,395.023,2384368,true,false,1,NaN,NaN,NaN,NaN,9,3555.55,900.087,2384368,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/hitag2-10-60-0-0x0ffdbe60727f161-57.cnf.gz/0,TLE
1527,819.953,3213.22,3203.25,9.97003,391.878,4997096,false,false,20,6755402680812042,7873765522433,26972506310,819.939684018,20,3213.22,819.953,4997096,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/manol-pipe-c10nidw.cnf.gz/0,OK
1528,900.116,3549.37,3544.3,5.06474,394.323,2281804,true,false,1,8162776266719127,8808577488346,10966979004,900.024758808,9,3549.37,900.116,2281804,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/stable-400-0.1-2-9876543214002.cnf.gz/0,TLE
1529,900.401,3539.35,3533.86,5.49123,393.086,4111188,true,false,1,8303517805850350,8767686377258,33167868699,900.180684624,9,3539.35,900.401,4111188,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin.cnf.gz/0,TLE
1530,338.262,1328.91,1324.98,3.92908,392.863,2656040,false,false,20,2955488720524775,3306731829871,6289266496,338.237949750,20,1328.91,338.262,2656040,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/6s17-opt.cnf.gz/0,OK
1531,900.066,3557.01,3554.42,2.59065,395.195,2352548,true,false,1,NaN,NaN,NaN,NaN,9,3557.01,900.066,2352548,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/hitag2-10-60-0-0x8edc44db7837bbf-65.cnf.gz/0,TLE
1532,900.226,3554.37,3545.19,9.17513,394.831,3591516,true,false,1,7740570886619949,8774829201225,40440451039,900.024441997,9,3554.37,900.226,3591516,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/MD5-31-4.cnf.gz/0,TLE
1533,900.225,3554.02,3541.57,12.4443,394.792,3617096,true,false,1,NaN,NaN,NaN,NaN,9,3554.02,900.225,3617096,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/MD5-30-4.cnf.gz/0,TLE
1534,151.398,591.283,588.094,3.18858,390.549,2281592,false,false,20,844425031949010,1466171481840,1497139413,151.384411929,20,591.283,151.398,2281592,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/dated-10-11-u.cnf.gz/0,OK
1535,900.024,3554.32,3542.53,11.7979,394.914,2750988,true,false,143,8444250273283892,8824977008236,11024135461,900.010978157,143,3554.32,900.024,2750988,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/vmpc_33.cnf.gz/0,TLE
1536,900.172,3544.85,3526.1,18.7535,393.797,3199908,true,false,1,8444252782911671,8808016315376,16766614454,900.007580825,9,3544.85,900.172,3199908,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.025-NOTKNOWN.cnf.gz/0,TLE
1537,22.0834,40.3321,33.0897,7.24236,182.635,6775800,false,false,0,56048165,100348895510,356742215,22.070038418,0,40.3321,22.0834,6775800,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/atco_enc3_opt2_05_21.cnf.gz/0,OK
1538,251.44,978.056,976.344,1.71258,388.983,3156976,false,false,20,2111063602017193,2406878661332,11579525475,251.415708617,20,978.056,251.44,3156976,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/UR-15-10p0.cnf.gz/0,OK
1539,21.465,39.8972,34.6139,5.28332,185.871,8373504,false,true,1,62466555,98578470248,236818431,21.167378423,9,39.8972,21.465,8373504,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/SAT_dat.k75-24_1_rule_3.cnf.gz/0,MEM
1540,868.111,3419.46,3392.44,27.0218,393.897,5063404,false,false,10,7459093378809137,8480376305032,33889162426,868.084575579,10,3419.46,868.111,5063404,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/003-80-8.cnf.gz/0,OK
1541,0.483955,0.756478,0.703205,0.053273,156.312,381716,false,false,20,219856,1852121087,2350732,0.470470657,20,0.756478,0.483955,381716,output/glibc_thp/default[s=plingeling]/sat2014_app_bench/6s16.cnf.gz/0,OK
