,runsolver_WCTIME,runsolver_CPUTIME,runsolver_USERTIME,runsolver_SYSTEMTIME,runsolver_CPUUSAGE,runsolver_MAXVM,runsolver_TIMEOUT,runsolver_MEMOUT,runsolver_STATUS,perf_tlb_miss,perf_cycles,perf_cache_misses,perf_elapsed,return_code,cpu_time,wall_time,max_memory,run_id,verdict
228,261.024,32.5703,32.3363,0.234029,12.4779,463132,false,false,20,372522671,81116608980,276389105,260.833165900,20,32.5703,261.024,463132,output/glibc/default[s=mergesat]/sat_gauss_bench/smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf.gz/0,OK
229,446.149,62.7412,62.5772,0.164027,14.0628,388920,false,false,10,140737542469123,156221270294,489649200,445.730175485,10,62.7412,446.149,388920,output/glibc/default[s=mergesat]/sat_gauss_bench/simon-s02b-r4b1k1.2.cnf.gz/0,OK
230,353.28,47.025,46.8602,0.164808,13.311,390264,false,false,20,716939414,117036046682,409370519,352.971339765,20,47.025,353.28,390264,output/glibc/default[s=mergesat]/sat_gauss_bench/dated-5-11-u.cnf.gz/0,OK
231,911.085,123.751,123.606,0.145664,13.5829,361712,true,false,1,281475275508406,305713177207,1196316165,903.290449390,1,123.751,911.085,361712,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE07-09.cnf.gz/0,TLE
232,904.093,125.164,124.843,0.321438,13.8442,466672,true,false,0,281475747003255,311671083119,1358849093,903.340099744,0,125.164,904.093,466672,output/glibc/default[s=mergesat]/sat_gauss_bench/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf.gz/0,TLE
233,414.625,52.7178,52.1229,0.594941,12.7146,670128,false,false,20,662499424,131281210029,783831269,414.388670745,20,52.7178,414.625,670128,output/glibc/default[s=mergesat]/sat_gauss_bench/manol-pipe-c10nidw_s.cnf.gz/0,OK
234,910.736,116.365,115.038,1.32625,12.777,1317648,true,false,1,NaN,NaN,NaN,NaN,1,116.365,910.736,1317648,output/glibc/default[s=mergesat]/sat_gauss_bench/blocks-blocks-37-1.120-NOTKNOWN.cnf.gz/0,TLE
235,471.794,62.6013,62.3684,0.232882,13.2688,465188,false,false,20,241637407,155891600692,342216172,471.000429728,20,62.6013,471.794,465188,output/glibc/default[s=mergesat]/sat_gauss_bench/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf.gz/0,OK
236,911.291,118.525,116.313,2.21124,13.0062,551780,true,false,1,140737818200033,292489502646,965091609,903.473569435,1,118.525,911.291,551780,output/glibc/default[s=mergesat]/sat_gauss_bench/velev-pipe-o-uns-1.0-7.cnf.gz/0,TLE
237,17.9184,1.85346,1.80771,0.045749,10.3439,311324,false,false,20,1884790,4544621468,5849833,15.597413080,20,1.85346,17.9184,311324,output/glibc/default[s=mergesat]/sat_gauss_bench/rand_net60-30-1.shuffled.cnf.gz/0,OK
238,728.639,97.4321,97.1706,0.261515,13.3718,491384,false,false,20,281475201882948,242657247886,1420908660,728.406569149,20,97.4321,728.639,491384,output/glibc/default[s=mergesat]/sat_gauss_bench/post-c32s-col400-16.cnf.gz/0,OK
239,8.20112,0.817581,0.780865,0.036716,9.96914,307208,false,false,10,261103,1950669711,1150433,7.935732652,10,0.817581,8.20112,307208,output/glibc/default[s=mergesat]/sat_gauss_bench/aes_32_1_keyfind_1.cnf.gz/0,OK
240,749.625,96.7738,95.8616,0.912219,12.9096,823148,false,false,10,281475188707736,241006611821,1535250742,749.475040023,10,96.7738,749.625,823148,output/glibc/default[s=mergesat]/sat_gauss_bench/clauses-6.cnf.gz/0,OK
241,902.688,119.975,119.579,0.395767,13.2908,556856,true,false,0,140738995217948,298853424522,2031562109,902.179589506,0,119.975,902.688,556856,output/glibc/default[s=mergesat]/sat_gauss_bench/UTI-20-5p1.cnf.gz/0,TLE
242,910.33,119.436,117.117,2.31842,13.12,576416,true,false,1,NaN,NaN,NaN,NaN,1,119.436,910.33,576416,output/glibc/default[s=mergesat]/sat_gauss_bench/velev-pipe-uns-1.0-8.cnf.gz/0,TLE
243,911.984,117.258,117.131,0.126534,12.8575,404244,true,false,1,281475089545041,289498811545,1437464589,904.607898700,1,117.258,911.984,404244,output/glibc/default[s=mergesat]/sat_gauss_bench/sha0_36_5.cnf.gz/0,TLE
244,802.238,100.159,99.9999,0.15869,12.4849,402008,false,false,20,140737808316766,249515060323,1054183278,802.128632384,20,100.159,802.238,402008,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE07-16.cnf.gz/0,OK
245,909.882,120.741,119.29,1.45023,13.2699,1016396,true,false,0,281475716200928,298225215147,1717989658,902.358281894,0,120.741,909.882,1016396,output/glibc/default[s=mergesat]/sat_gauss_bench/aaai10-planning-ipc5-TPP-30-step11.cnf.gz/0,TLE
246,6.00715,0.703463,0.582504,0.120959,11.7104,369828,false,false,20,1125020,1662407454,5550030,5.645534710,20,0.703463,6.00715,369828,output/glibc/default[s=mergesat]/sat_gauss_bench/dspam_dump_vc1081.cnf.gz/0,OK
247,911.147,119.545,119.109,0.435667,13.1203,513440,true,false,1,422212546533400,295068532164,1496860775,902.530301209,1,119.545,911.147,513440,output/glibc/default[s=mergesat]/sat_gauss_bench/manol-pipe-c7nidw.cnf.gz/0,TLE
248,3.29816,0.301528,0.245304,0.056224,9.14231,321268,false,false,20,385079,667525376,1337847,3.120131780,20,0.301528,3.29816,321268,output/glibc/default[s=mergesat]/sat_gauss_bench/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf.gz/0,OK
249,5.90805,0.634243,0.525298,0.108945,10.7352,368584,false,false,20,990303,1512621120,5005478,5.674639091,20,0.634243,5.90805,368584,output/glibc/default[s=mergesat]/sat_gauss_bench/dspam_dump_vc949.cnf.gz/0,OK
250,912.451,115.164,115.039,0.124505,12.6214,371924,true,false,1,562950056541170,283928143674,1215600789,904.502429848,1,115.164,912.451,371924,output/glibc/default[s=mergesat]/sat_gauss_bench/simon-s02-f2clk-50.cnf.gz/0,TLE
251,912.15,119.498,118.732,0.766583,13.1007,816788,true,false,1,140737994164014,295058292233,2103781243,904.790573557,1,119.498,912.15,816788,output/glibc/default[s=mergesat]/sat_gauss_bench/safe-50-h50-sat.cnf.gz/0,TLE
252,314.965,42.1681,41.6588,0.50933,13.3882,750136,false,false,10,140737579025838,104953915879,564941116,314.648246116,10,42.1681,314.965,750136,output/glibc/default[s=mergesat]/sat_gauss_bench/traffic_r_sat.cnf.gz/0,OK
253,911.475,122.125,121.679,0.445667,13.3986,586236,true,false,1,NaN,NaN,NaN,NaN,1,122.125,911.475,586236,output/glibc/default[s=mergesat]/sat_gauss_bench/UTI-15-10p0.cnf.gz/0,TLE
254,64.3821,8.41999,8.28236,0.13763,13.0781,360996,false,false,10,38400312,20902740721,43453016,64.058297254,10,8.41999,64.3821,360996,output/glibc/default[s=mergesat]/sat_gauss_bench/rbcl_xits_14_SAT.cnf.gz/0,OK
255,906.84,114.4,114.283,0.116804,12.6152,352740,true,false,0,562950406447490,284416677508,957646951,904.729479777,0,114.4,906.84,352740,output/glibc/default[s=mergesat]/sat_gauss_bench/slp-synthesis-aes-bottom12.cnf.gz/0,TLE
256,906.063,117.832,117.294,0.537701,13.0048,615572,true,false,0,1457729871,292718113572,2283616906,902.530796938,0,117.832,906.063,615572,output/glibc/default[s=mergesat]/sat_gauss_bench/UR-15-10p0.cnf.gz/0,TLE
257,905.112,118.051,117.634,0.416413,13.0426,471060,true,false,0,281475374134316,293986497483,1066068149,904.487019629,0,118.051,905.112,471060,output/glibc/default[s=mergesat]/sat_gauss_bench/velev-vliw-uns-2.0-iq2.cnf.gz/0,TLE
258,905.246,116.089,115.854,0.234511,12.824,410712,true,false,0,140738649213613,288963854377,1407675192,904.186961625,0,116.089,905.246,410712,output/glibc/default[s=mergesat]/sat_gauss_bench/traffic_fb_unknown.cnf.gz/0,TLE
259,625.236,85.5068,85.3966,0.110214,13.6759,342468,false,false,20,140738644145002,213003923229,871147317,624.917609561,20,85.5068,625.236,342468,output/glibc/default[s=mergesat]/sat_gauss_bench/rand_net70-60-10.shuffled.cnf.gz/0,OK
260,98.1541,13.1757,13.0974,0.078269,13.4234,338864,false,false,10,115712737,32753126415,102708223,97.938708660,10,13.1757,98.1541,338864,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE09-25.cnf.gz/0,OK
261,907.594,118.317,118.209,0.108046,13.0363,366780,true,false,0,422212849607952,293489174991,896461932,903.139003262,0,118.317,907.594,366780,output/glibc/default[s=mergesat]/sat_gauss_bench/9dlx_vliw_at_b_iq1.cnf.gz/0,TLE
262,347.512,47.9141,47.811,0.103138,13.7878,351524,false,false,10,140737517752345,119304190414,290800398,347.422364789,10,47.9141,347.512,351524,output/glibc/default[s=mergesat]/sat_gauss_bench/vmpc_26.cnf.gz/0,OK
263,911.891,118.472,118.203,0.268893,12.9919,409676,true,false,1,NaN,NaN,NaN,NaN,1,118.472,911.891,409676,output/glibc/default[s=mergesat]/sat_gauss_bench/gss-19-s100.cnf.gz/0,TLE
264,910.067,120.455,119.898,0.557286,13.2358,549164,true,false,0,422212909444601,297190513652,1782932976,903.415097621,0,120.455,910.067,549164,output/glibc/default[s=mergesat]/sat_gauss_bench/partial-5-13-s.cnf.gz/0,TLE
265,789.24,101.088,100.975,0.112306,12.8082,353596,false,false,20,1197394123,251881392754,1096885110,789.135648475,20,101.088,789.24,353596,output/glibc/default[s=mergesat]/sat_gauss_bench/q_query_3_l46_lambda.cnf.gz/0,OK
266,903.449,119.645,119.445,0.199951,13.2431,382244,true,false,0,140738602097380,298059122460,927195842,903.223561665,0,119.645,903.449,382244,output/glibc/default[s=mergesat]/sat_gauss_bench/vmpc_34.cnf.gz/0,TLE
267,610.232,81.6563,81.5945,0.061758,13.3812,336084,false,false,20,881870391,203454745926,690561952,610.134973417,20,81.6563,610.232,336084,output/glibc/default[s=mergesat]/sat_gauss_bench/simon-s02b-dp11u10.cnf.gz/0,OK
268,658.052,86.3848,85.1999,1.18485,13.1273,1118420,false,false,10,422212602518684,215136037497,827936943,657.589634518,10,86.3848,658.052,1118420,output/glibc/default[s=mergesat]/sat_gauss_bench/12pipe_bug6_q0.used-as.sat04-725.cnf.gz/0,OK
269,912.107,115.765,115.486,0.278366,12.692,476992,true,false,1,281475314024226,285580048658,1491659667,903.500034135,1,115.765,912.107,476992,output/glibc/default[s=mergesat]/sat_gauss_bench/md5_48_1.cnf.gz/0,TLE
270,911.508,122.75,122.621,0.129449,13.4667,383336,true,false,1,281475083485496,303560961906,1201571202,903.089111006,1,122.75,911.508,383336,output/glibc/default[s=mergesat]/sat_gauss_bench/countbitswegner064.cnf.gz/0,TLE
271,1.0443,0.050322,0.014483,0.035839,4.81875,0,false,false,20,49172,48313932,34754,0.876665067,20,0.050322,1.0443,0,output/glibc/default[s=mergesat]/sat_gauss_bench/dp04u03.shuffled.cnf.gz/0,OK
272,74.9941,9.52378,9.42819,0.095589,12.6994,377112,false,false,10,60356027,23701780223,103374650,74.903933720,10,9.52378,74.9941,377112,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE11-16.cnf.gz/0,OK
273,349.819,45.9225,45.7395,0.182957,13.1275,420344,false,false,10,281475076346937,114306119594,336238087,349.643235826,10,45.9225,349.819,420344,output/glibc/default[s=mergesat]/sat_gauss_bench/vange-col-abb313GPIA-9-c.cnf.gz/0,OK
274,911.725,120.097,119.888,0.209161,13.1725,408712,true,false,1,NaN,NaN,NaN,NaN,1,120.097,911.725,408712,output/glibc/default[s=mergesat]/sat_gauss_bench/md5_47_4.cnf.gz/0,TLE
275,912.568,122.576,122.288,0.28848,13.432,465248,true,false,1,140737933118813,302268423144,1652414652,903.831719920,1,122.576,912.568,465248,output/glibc/default[s=mergesat]/sat_gauss_bench/md5_48_3.cnf.gz/0,TLE
276,911.618,121.416,121.282,0.13453,13.3188,366300,true,false,1,NaN,NaN,NaN,NaN,1,121.416,911.618,366300,output/glibc/default[s=mergesat]/sat_gauss_bench/post-c32s-ss-8.cnf.gz/0,TLE
277,904.944,122.41,121.726,0.683647,13.5268,744860,true,false,0,703687679805871,304649750226,2240435133,904.025734084,0,122.41,904.944,744860,output/glibc/default[s=mergesat]/sat_gauss_bench/cube-11-h14-sat.cnf.gz/0,TLE
278,912.921,121.269,119.132,2.13707,13.2836,2819040,true,false,1,562949970824649,299088791239,1766118479,903.587679440,1,121.269,912.921,2819040,output/glibc/default[s=mergesat]/sat_gauss_bench/grid-strips-grid-y-3.035-NOTKNOWN.cnf.gz/0,TLE
279,904.803,115.698,114.972,0.726903,12.7871,727376,true,false,0,140737666947130,288067394706,1755317056,903.802430476,0,115.698,904.803,727376,output/glibc/default[s=mergesat]/sat_gauss_bench/manol-pipe-c10nidw.cnf.gz/0,TLE
280,421.297,50.3213,50.1383,0.182961,11.9444,410736,false,false,20,140738011866456,125300136176,585233456,421.179645649,20,50.3213,421.297,410736,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE11-11.cnf.gz/0,OK
281,912.653,120.407,119.93,0.476815,13.1931,545064,true,false,1,281475742123574,296763427352,1523912039,903.539633510,1,120.407,912.653,545064,output/glibc/default[s=mergesat]/sat_gauss_bench/ibm-2002-30r-k85.cnf.gz/0,TLE
282,391.741,50.9097,50.5671,0.342589,12.9958,493144,false,false,20,294562941,126774963491,644149997,391.349077638,20,50.9097,391.741,493144,output/glibc/default[s=mergesat]/sat_gauss_bench/aaai10-planning-ipc5-rovers-18-step11.cnf.gz/0,OK
283,910.724,119.684,118.911,0.773282,13.1417,739576,true,false,0,NaN,NaN,NaN,NaN,0,119.684,910.724,739576,output/glibc/default[s=mergesat]/sat_gauss_bench/anbul-part-10-15-s.cnf.gz/0,TLE
284,310.822,40.8498,40.5998,0.25006,13.1425,512796,false,false,10,140737784956944,101673934986,424850773,310.325268071,10,40.8498,310.822,512796,output/glibc/default[s=mergesat]/sat_gauss_bench/ibm-2002-21r-k95.cnf.gz/0,OK
285,11.3238,1.1709,1.12272,0.048173,10.3401,310600,false,false,20,854527,2836017194,1815585,10.394783576,20,1.1709,11.3238,310600,output/glibc/default[s=mergesat]/sat_gauss_bench/cmu-bmc-barrel6.cnf.gz/0,OK
286,0.94959,0.066573,0.01879,0.047783,7.01071,0,false,false,10,56241,59131800,58998,0.328784300,10,0.066573,0.94959,0,output/glibc/default[s=mergesat]/sat_gauss_bench/dp04s04.shuffled.cnf.gz/0,OK
287,34.0328,4.84622,4.46102,0.3852,14.2398,543536,false,false,10,10651992,11998938711,43828606,33.705207359,10,4.84622,34.0328,543536,output/glibc/default[s=mergesat]/sat_gauss_bench/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf.gz/0,OK
288,30.2253,3.44417,3.39245,0.051718,11.395,320376,false,false,10,25316645,8491114323,21813390,28.072704873,10,3.44417,30.2253,320376,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE09-11.cnf.gz/0,OK
289,2.77256,0.056923,0.022045,0.034878,2.05308,299528,false,false,20,53142,73128550,98865,1.515659820,20,0.056923,2.77256,299528,output/glibc/default[s=mergesat]/sat_gauss_bench/E07N15.cnf.gz/0,OK
290,1.99832,0.288479,0.20232,0.086159,14.4361,186384,false,false,20,422922,656350848,1166727,1.490839566,20,0.288479,1.99832,186384,output/glibc/default[s=mergesat]/sat_gauss_bench/xinetd_vc56703.cnf.gz/0,OK
291,681.033,88.5839,88.4597,0.124262,13.0073,351132,false,false,10,562949957068825,220659614018,598271121,679.667106350,10,88.5839,681.033,351132,output/glibc/default[s=mergesat]/sat_gauss_bench/grieu-vmpc-27.cnf.gz/0,OK
292,42.9654,5.538,5.3687,0.169299,12.8894,421160,false,false,10,20611149,13767652003,47959439,42.730038412,10,5.538,42.9654,421160,output/glibc/default[s=mergesat]/sat_gauss_bench/UTI-10-5t1.cnf.gz/0,OK
293,259.773,35.3978,35.2734,0.124475,13.6265,384400,false,false,10,140737492024538,88152025932,357897037,258.983099757,10,35.3978,259.773,384400,output/glibc/default[s=mergesat]/sat_gauss_bench/sha0_35_1.cnf.gz/0,OK
294,621.649,85.0096,84.9465,0.063137,13.6749,331980,false,false,20,281475011732449,211744645909,630828262,621.248231553,20,85.0096,621.649,331980,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE07-20.cnf.gz/0,OK
295,34.6372,3.95544,3.88006,0.075374,11.4196,329212,false,false,20,19259153,9773413901,22609473,33.319419940,20,3.95544,34.6372,329212,output/glibc/default[s=mergesat]/sat_gauss_bench/manol-pipe-g6bi.cnf.gz/0,OK
296,143.204,19.4815,19.3285,0.152987,13.604,411396,false,false,10,338578407,48485416752,233140589,142.905415811,10,19.4815,143.204,411396,output/glibc/default[s=mergesat]/sat_gauss_bench/safe-30-h30-sat.cnf.gz/0,OK
297,22.3823,2.47404,2.43308,0.040959,11.0535,318276,false,false,10,6998359,6089160936,11441213,21.105681810,10,2.47404,22.3823,318276,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE09-22.cnf.gz/0,OK
298,50.8181,6.50656,6.40759,0.098972,12.8036,355820,false,false,20,55093059,16132271295,51217234,50.513686260,20,6.50656,50.8181,355820,output/glibc/default[s=mergesat]/sat_gauss_bench/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf.gz/0,OK
299,70.427,9.17186,9.08934,0.08252,13.0232,351136,false,false,10,63055220,22772695523,66233036,69.939873430,10,9.17186,70.427,351136,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE11-12.cnf.gz/0,OK
300,110.867,14.9553,14.8429,0.112372,13.4894,381232,false,false,20,127044755,37217590781,132932894,110.145085737,20,14.9553,110.867,381232,output/glibc/default[s=mergesat]/sat_gauss_bench/manol-pipe-g7nidw.cnf.gz/0,OK
301,19.2412,2.09229,1.87577,0.216519,10.874,473328,false,false,10,5495695,5167056198,20508853,17.651222854,10,2.09229,19.2412,473328,output/glibc/default[s=mergesat]/sat_gauss_bench/smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf.gz/0,OK
302,23.5951,2.69238,2.62806,0.064324,11.4108,344596,false,false,10,27266796,6669095323,23182017,23.043656292,10,2.69238,23.5951,344596,output/glibc/default[s=mergesat]/sat_gauss_bench/een-tip-sat-nusmv-t5.B.cnf.gz/0,OK
303,253.576,33.9835,33.9313,0.052249,13.4017,326220,false,false,20,140737886863462,84613154563,287228526,253.030738228,20,33.9835,253.576,326220,output/glibc/default[s=mergesat]/sat_gauss_bench/rand_net60-40-10.shuffled.cnf.gz/0,OK
304,202.971,24.0581,23.9489,0.109157,11.853,396864,false,false,10,140737628086715,59913449355,251597328,202.674614379,10,24.0581,202.971,396864,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE11-15.cnf.gz/0,OK
305,466.341,61.0137,60.8045,0.209203,13.0835,482044,false,false,20,140737543426054,151918447210,367490409,465.859172977,20,61.0137,466.341,482044,output/glibc/default[s=mergesat]/sat_gauss_bench/hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf.gz/0,OK
306,159.73,20.8931,20.5998,0.293253,13.0803,459596,false,false,10,140737510341531,51977313757,179982596,159.508071355,10,20.8931,159.73,459596,output/glibc/default[s=mergesat]/sat_gauss_bench/aaai10-planning-ipc5-rovers-18-step12.cnf.gz/0,OK
307,580.72,76.5183,76.3994,0.118905,13.1765,377468,false,false,10,140737963961865,190624666456,525787671,580.470696030,10,76.5183,580.72,377468,output/glibc/default[s=mergesat]/sat_gauss_bench/vmpc_28.cnf.gz/0,OK
308,2.86408,0.112055,0.075243,0.036812,3.91242,312688,false,false,10,138381,221632460,381225,2.123238330,10,0.112055,2.86408,312688,output/glibc/default[s=mergesat]/sat_gauss_bench/een-tip-sat-texas-tp-5e.cnf.gz/0,OK
309,596.685,75.764,75.6584,0.105671,12.6975,364284,false,false,20,140737674878658,188773003199,519943512,595.924631429,20,75.764,596.685,364284,output/glibc/default[s=mergesat]/sat_gauss_bench/rbcl_xits_07_UNSAT.cnf.gz/0,OK
310,507.881,60.7641,60.5405,0.223539,11.9642,458852,false,false,20,281475416180609,151289828164,692673108,506.829671627,20,60.7641,507.881,458852,output/glibc/default[s=mergesat]/sat_gauss_bench/simon-s03-fifo8-400.cnf.gz/0,OK
311,21.957,1.93631,1.85974,0.076574,8.81865,341244,false,false,20,18863560,4758391498,14895117,19.071492416,20,1.93631,21.957,341244,output/glibc/default[s=mergesat]/sat_gauss_bench/een-tip-uns-nusmv-t5.B.cnf.gz/0,OK
312,630.531,88.1231,87.6279,0.49525,13.976,525532,false,false,20,422212640784069,219504184793,1175851242,629.994473778,20,88.1231,630.531,525532,output/glibc/default[s=mergesat]/sat_gauss_bench/UTI-10-10p0.cnf.gz/0,OK
313,595.271,73.1072,73.0241,0.083154,12.2813,345664,false,false,20,281475051164646,182118672106,426265375,594.369748634,20,73.1072,595.271,345664,output/glibc/default[s=mergesat]/sat_gauss_bench/rpoc_xits_07_UNSAT.cnf.gz/0,OK
314,652.219,91.3713,90.9633,0.40805,14.0093,536248,false,false,10,140737558540948,227629351091,937373010,651.594693011,10,91.3713,652.219,536248,output/glibc/default[s=mergesat]/sat_gauss_bench/ibm-2002-18r-k90.cnf.gz/0,OK
315,76.348,9.24189,9.17381,0.068076,12.105,327948,false,false,10,74416071,22944534405,51466364,75.812718065,10,9.24189,76.348,327948,output/glibc/default[s=mergesat]/sat_gauss_bench/dp10s10.shuffled.cnf.gz/0,OK
316,685.562,85.8657,85.6319,0.233746,12.5249,403692,false,false,20,1025510041,213963287973,736629015,685.097015532,20,85.8657,685.562,403692,output/glibc/default[s=mergesat]/sat_gauss_bench/k2fix_gr_rcs_w9.shuffled.cnf.gz/0,OK
317,302.779,40.2356,40.0633,0.172353,13.2888,455936,false,false,10,370931620,100239092155,387576610,301.846631887,10,40.2356,302.779,455936,output/glibc/default[s=mergesat]/sat_gauss_bench/SAT_dat.k60.debugged.cnf.gz/0,OK
318,32.7908,2.36487,2.33039,0.034475,7.21197,317776,false,false,20,2839166,5859519674,8186572,32.179117101,20,2.36487,32.7908,317776,output/glibc/default[s=mergesat]/sat_gauss_bench/minor032.cnf.gz/0,OK
319,361.052,14.4799,14.2839,0.196007,4.01049,424828,false,false,10,140737523151090,36048963148,130825524,360.654706606,10,14.4799,361.052,424828,output/glibc/default[s=mergesat]/sat_gauss_bench/ndhf_xits_20_SAT.cnf.gz/0,OK
320,608.026,244.486,243.576,0.90995,40.2097,2802876,false,false,10,422212896191013,609375509128,1939422418,607.456321376,10,244.486,608.026,2802876,output/glibc/default[s=plingeling]/sat_gauss_bench/aaai10-planning-ipc5-pipesworld-12-step16.cnf.gz/0,OK
321,21.5644,5.75101,5.6177,0.133307,26.669,2021936,false,false,10,1004214,14234975165,15111056,21.324385882,10,5.75101,21.5644,2021936,output/glibc/default[s=plingeling]/sat_gauss_bench/AProVE09-05.cnf.gz/0,OK
322,10.1776,1.03575,0.871909,0.163839,10.1767,438544,false,false,20,996491,2479772430,4479090,9.652248826,20,1.03575,10.1776,438544,output/glibc/default[s=plingeling]/sat_gauss_bench/hwmcc10-timeframe-expansion-k50-nusmvreactorp4-tseitin.cnf.gz/0,OK
323,10.1876,10.091,9.98303,0.107943,99.0511,1968404,false,false,10,1129309,25068812462,8502541,9.666656564,10,10.091,10.1876,1968404,output/glibc/default[s=plingeling]/sat_gauss_bench/bart17.shuffled.cnf.gz/0,OK
324,104.086,27.1951,26.7701,0.424956,26.1276,2396968,false,false,20,281474997830244,67662835467,176904166,103.820601464,20,27.1951,104.086,2396968,output/glibc/default[s=plingeling]/sat_gauss_bench/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf.gz/0,OK
325,3.59901,0.108543,0.045108,0.063435,3.01591,299528,false,false,20,151772,189541718,248023,2.388763192,20,0.108543,3.59901,299528,output/glibc/default[s=plingeling]/sat_gauss_bench/E15N15.cnf.gz/0,OK
326,28.3345,0.922327,0.755025,0.167302,3.25514,464648,false,false,10,1197981,2261051049,4454415,27.073224048,10,0.922327,28.3345,464648,output/glibc/default[s=plingeling]/sat_gauss_bench/AProVE09-01.cnf.gz/0,OK
327,65.3364,2.28024,2.15237,0.127868,3.49,444552,false,false,20,3331047,5641780528,12075605,64.359317414,20,2.28024,65.3364,444552,output/glibc/default[s=plingeling]/sat_gauss_bench/dspam_dump_vc950.cnf.gz/0,OK
328,5.74105,1.5546,1.47522,0.079378,27.0787,1746332,false,false,20,351788,3790495384,1896403,5.317846186,20,1.5546,5.74105,1746332,output/glibc/default[s=plingeling]/sat_gauss_bench/minandmaxor016.cnf.gz/0,OK
329,352.62,113.256,113.001,0.255429,32.1185,2046360,false,false,20,562949965593248,282245330570,232645832,351.986426303,20,113.256,352.62,2046360,output/glibc/default[s=plingeling]/sat_gauss_bench/AProVE07-21.cnf.gz/0,OK
330,453.974,142.61,142.305,0.305016,31.4136,2167956,false,false,20,562949976940255,355315175538,422715766,453.820786481,20,142.61,453.974,2167956,output/glibc/default[s=plingeling]/sat_gauss_bench/AProVE07-04.cnf.gz/0,OK
331,598.971,151.563,151.154,0.409043,25.304,2290908,false,false,10,140737647796968,377632825307,863386496,597.817406082,10,151.563,598.971,2290908,output/glibc/default[s=plingeling]/sat_gauss_bench/AProVE09-20.cnf.gz/0,OK
332,607.617,193.704,193.09,0.613551,31.8793,2065036,false,false,10,281475038104647,482675778732,860900988,606.492121517,10,193.704,607.617,2065036,output/glibc/default[s=plingeling]/sat_gauss_bench/simon-s02b-r4b1k1.2.cnf.gz/0,OK
333,181.517,41.27,41.0152,0.254884,22.7362,2141428,false,false,20,140737499149585,102678684898,88257086,180.809059621,20,41.27,181.517,2141428,output/glibc/default[s=plingeling]/sat_gauss_bench/dated-5-11-u.cnf.gz/0,OK
334,290.897,259.276,258.135,1.14102,89.1297,2735120,false,false,20,562950403672508,646098501738,1511772416,290.663672172,20,259.276,290.897,2735120,output/glibc/default[s=plingeling]/sat_gauss_bench/IBM_FV_2004_rule_batch_1_31_2_SAT_dat.k65.debugged.cnf.gz/0,OK
335,161.641,184.733,184.098,0.634764,114.286,2282716,false,false,20,703687520188055,460194463804,585772771,161.175076386,20,184.733,161.641,2282716,output/glibc/default[s=plingeling]/sat_gauss_bench/AProVE07-09.cnf.gz/0,OK
336,553.578,725.713,724.091,1.62182,131.095,3107900,false,false,10,1407376325102327,1808660900526,5016914671,553.047122899,10,725.713,553.578,3107900,output/glibc/default[s=plingeling]/sat_gauss_bench/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf.gz/0,OK
337,815.916,371.767,351.198,20.5693,45.5644,7844528,false,false,20,703688009523211,926197099145,4259705338,815.504082561,20,371.767,815.916,7844528,output/glibc/default[s=plingeling]/sat_gauss_bench/blocks-blocks-37-1.120-NOTKNOWN.cnf.gz/0,OK
338,902.406,649.665,647.035,2.62975,71.9925,4443852,true,false,1,NaN,NaN,NaN,NaN,1,649.665,902.406,4443852,output/glibc/default[s=plingeling]/sat_gauss_bench/manol-pipe-c10nidw_s.cnf.gz/0,TLE
339,272.134,306.547,305.336,1.21168,112.646,3062860,false,false,20,1125900320674216,763928671222,1580265094,271.839108197,20,306.547,272.134,3062860,output/glibc/default[s=plingeling]/sat_gauss_bench/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf.gz/0,OK
340,1.91876,0.114451,0.074778,0.039673,5.96485,0,false,false,20,106188,248293353,405837,1.538378760,20,0.114451,1.91876,0,output/glibc/default[s=plingeling]/sat_gauss_bench/rand_net60-30-1.shuffled.cnf.gz/0,OK
341,517.689,338.587,336.989,1.59764,65.4036,3140480,false,false,20,703687686733974,843678951240,1831994884,517.323368961,20,338.587,517.689,3140480,output/glibc/default[s=plingeling]/sat_gauss_bench/post-c32s-col400-16.cnf.gz/0,OK
